order_item_id,product_id,order_id,ordered_quantity,order_quantity_accepted,rate,Potential sale,Actual Sale,Difference
66851,9916,127815,1,0,2331,2331,0,2331
66852,11118,127818,1,0,2142,2142,0,2142
66853,11118,127818,1,0,2722,2722,0,2722
66854,11118,127818,1,0,2898,2898,0,2898
66855,11143,127818,1,0,2478,2478,0,2478
66856,11143,127818,1,0,2688,2688,0,2688
66857,11932,127821,1,0,6979.83,6979.83,0,6979.83
66858,11118,127824,2,2,2722,5444,5444,0
66859,11118,127824,1,1,2478,2478,2478,0
66860,11143,127824,1,1,2478,2478,2478,0
66861,11143,127824,1,1,2688,2688,2688,0
66862,11152,127827,1,0,6955,6955,0,6955
66863,11152,127827,1,0,6038,6038,0,6038
66864,7271,127830,3,0,2177,6531,0,6531
66865,7271,127830,3,0,2153,6459,0,6459
66866,1039,127833,4,0,2478,9912,0,9912
66867,8444,127836,1,0,6108,6108,0,6108
66868,8425,127839,2,0,3983.05,7966.1,0,7966.1
66869,8425,127839,1,0,4406.78,4406.78,0,4406.78
66870,8425,127842,1,1,3983.05,3983.05,3983.05,0
66871,8425,127842,1,1,4406.78,4406.78,4406.78,0
66872,2282,127845,5,5,4000,20000,20000,0
66873,2282,127848,5,0,4000,20000,0,20000
66874,12407,127851,1,0,11271,11271,0,11271
66875,10237,127854,1,1,3683.1,3683.1,3683.1,0
66876,10237,127854,1,1,3952.5,3952.5,3952.5,0
66877,11124,127857,2,0,1771,3542,0,3542
66878,11899,127860,1,1,12162.7,12162.7,12162.7,0
66879,12700,127863,1,1,11580,11580,11580,0
66880,12700,127866,1,0,11580,11580,0,11580
66881,12502,127869,1,0,22000,22000,0,22000
66882,8219,127872,1,0,13597,13597,0,13597
66883,12487,127872,2,0,3322,6644,0,6644
66884,7872,127875,1,0,1670,1670,0,1670
66885,8762,127878,1,0,5637,5637,0,5637
66886,10235,127881,10,0,1325,13250,0,13250
66887,9925,127884,1,0,3038,3038,0,3038
66888,7872,127887,1,1,1670,1670,1670,0
66889,9925,127890,2,0,3038,6076,0,6076
66890,12760,127893,1,1,49000,49000,49000,0
66891,11121,127896,2,0,2532,5064,0,5064
66892,1043,127899,1,1,5320,5320,5320,0
66893,8443,127899,1,0,6519,6519,0,6519
66894,7776,127899,2,2,1465,2930,2930,0
66895,11123,127899,1,0,5748,5748,0,5748
66896,11124,127899,3,3,802,2406,2406,0
66897,11133,127899,1,1,3086,3086,3086,0
66898,11139,127899,1,0,4568,4568,0,4568
66899,11146,127899,1,0,5748,5748,0,5748
66900,11147,127899,2,0,1471,2942,0,2942
66901,11179,127899,1,0,3345,3345,0,3345
66902,2282,127902,1,0,4000,4000,0,4000
66903,7867,127905,4,4,1995,7980,7980,0
66904,7867,127905,2,2,2163,4326,4326,0
66905,12487,127908,4,4,3322,13288,13288,0
66906,11658,127911,1,1,1365,1365,1365,0
66907,12407,127914,1,1,11271,11271,11271,0
66908,11658,127917,1,1,1365,1365,1365,0
66909,1038,127920,2,2,6988,13976,13976,0
66910,1038,127920,2,2,6854,13708,13708,0
66911,9925,127923,1,0,3038,3038,0,3038
66912,8421,127926,1,0,4104,4104,0,4104
66913,11118,127929,2,2,2722,5444,5444,0
66914,10225,127932,1,0,3971.75,3971.75,0,3971.75
66915,8221,127935,4,0,2789,11156,0,11156
66916,12480,127938,1,0,22560,22560,0,22560
66917,8444,127941,1,0,5977,5977,0,5977
66918,8444,127941,1,0,3272,3272,0,3272
66919,8335,127944,1,0,2597,2597,0,2597
66920,10235,127947,1,0,1325,1325,0,1325
66921,11186,127950,2,0,3499,6998,0,6998
66922,11118,127953,1,0,2734,2734,0,2734
66923,10235,127956,1,0,1325,1325,0,1325
66924,11124,127959,1,0,730,730,0,730
66925,8482,127962,1,0,10284,10284,0,10284
66926,8444,127965,3,3,3252,9756,9756,0
66927,3641,127968,1,0,9904,9904,0,9904
66928,10236,127971,2,0,1302.5,2605,0,2605
66929,10236,127971,2,0,1257.6,2515.2,0,2515.2
66930,10235,127974,1,0,1325,1325,0,1325
66931,9174,127977,1,0,5526,5526,0,5526
66932,7550,127980,1,0,2450,2450,0,2450
66933,8662,127983,1,0,2680,2680,0,2680
66934,10236,127986,2,0,1302.5,2605,0,2605
66935,10236,127986,1,0,1257.6,1257.6,0,1257.6
66936,11133,127989,1,0,3065,3065,0,3065
66937,10975,127992,1,0,11796.6,11796.6,0,11796.6
66938,11118,127995,1,0,2722,2722,0,2722
66939,3302,127998,1,0,2572,2572,0,2572
66940,8210,128001,1,1,12788,12788,12788,0
66941,11155,128004,1,0,12758,12758,0,12758
66942,11155,128004,1,0,6725,6725,0,6725
66943,1040,128007,1,0,3483,3483,0,3483
66944,8425,128010,1,1,3983.05,3983.05,3983.05,0
66945,8425,128010,2,2,4406.78,8813.56,8813.56,0
66946,11152,128013,1,0,6955,6955,0,6955
66947,3603,128016,1,0,6197,6197,0,6197
66948,1038,128019,1,0,6724,6724,0,6724
66949,1038,128022,1,0,7247,7247,0,7247
66950,11907,128025,1,0,3932.25,3932.25,0,3932.25
66951,11146,128028,1,0,3669,3669,0,3669
66952,10235,128031,5,0,1325,6625,0,6625
66953,11147,128034,1,0,1471,1471,0,1471
66954,11147,128037,2,0,1471,2942,0,2942
66955,10236,128040,1,0,1302.5,1302.5,0,1302.5
66956,11118,128040,1,0,2722,2722,0,2722
66957,10225,128043,1,1,3997.5,3997.5,3997.5,0
66958,10225,128043,1,1,4177.1,4177.1,4177.1,0
66959,10227,128043,5,5,1369.9,6849.5,6849.5,0
66960,8425,128046,4,4,3983.05,15932.2,15932.2,0
66961,8664,128049,5,3,2288.2,11441,6864.6,4576.4
66962,8662,128052,1,1,2680,2680,2680,0
66963,10236,128052,2,2,1302.5,2605,2605,0
66964,10236,128052,2,2,1257.6,2515.2,2515.2,0
66965,10235,128052,1,1,1325,1325,1325,0
66966,11133,128052,1,1,3065,3065,3065,0
66967,11136,128055,41,0,2481,101721,0,101721
66968,12699,128058,4,4,3170,12680,12680,0
66969,11143,128061,1,0,2810,2810,0,2810
66970,11143,128061,1,0,2478,2478,0,2478
66971,7271,128064,2,2,2177,4354,4354,0
66972,11143,128064,1,1,2810,2810,2810,0
66973,11143,128064,1,1,2478,2478,2478,0
66974,1038,128067,1,1,6988,6988,6988,0
66975,1038,128067,1,1,6854,6854,6854,0
66976,11136,128070,1,0,2653,2653,0,2653
66977,11106,128073,1,1,3350,3350,3350,0
66978,12710,128076,2,2,9600,19200,19200,0
66979,12700,128079,2,2,7924,15848,15848,0
66980,1038,128082,1,1,6988,6988,6988,0
66981,1038,128082,2,2,6854,13708,13708,0
66982,8664,128085,3,3,2288.2,6864.6,6864.6,0
66983,8424,128085,1,0,8590,8590,0,8590
66984,10248,128085,1,1,4830.5,4830.5,4830.5,0
66985,11123,128088,2,0,5757,11514,0,11514
66986,11123,128088,2,0,3352,6704,0,6704
66987,11125,128088,4,0,1891,7564,0,7564
66988,11140,128091,1,1,4066,4066,4066,0
66989,11155,128091,1,1,6725,6725,6725,0
66990,1038,128094,1,1,6855,6855,6855,0
66991,3568,128094,1,0,6655,6655,0,6655
66992,8444,128097,1,0,3318,3318,0,3318
66993,10225,128100,3,3,3997.5,11992.5,11992.5,0
66994,10225,128100,1,1,4177.1,4177.1,4177.1,0
66995,8221,128103,7,0,2789,19523,0,19523
66996,8444,128106,3,3,6071,18213,18213,0
66997,8221,128109,10,10,2789,27890,27890,0
66998,7599,128112,1,0,2865,2865,0,2865
66999,2282,128115,1,0,4000,4000,0,4000
67000,11123,128118,1,0,3352,3352,0,3352
67001,11123,128121,1,0,3352,3352,0,3352
67002,11146,128124,1,0,3667,3667,0,3667
67003,10531,128127,1,0,2204,2204,0,2204
67004,8443,128130,2,2,5901,11802,11802,0
67005,11146,128133,1,1,3667,3667,3667,0
67006,9925,128136,4,4,3038,12152,12152,0
67007,10235,128139,6,6,1325,7950,7950,0
67008,3610,128142,1,1,7607,7607,7607,0
67009,8210,128145,1,1,13007,13007,13007,0
67010,1548,128148,1,0,5550.9,5550.9,0,5550.9
67011,10975,128151,1,0,16169,16169,0,16169
67012,10975,128151,1,0,14372,14372,0,14372
67013,10975,128151,1,0,14806.8,14806.8,0,14806.8
67014,2282,128154,1,0,4000,4000,0,4000
67015,8425,128157,3,3,3884,11652,11652,0
67016,11105,128160,1,0,7382,7382,0,7382
67017,11124,128160,1,0,790,790,0,790
67018,7640,128163,1,0,12883.8,12883.8,0,12883.8
67019,8684,128166,50,0,2501,125050,0,125050
67020,8359,128169,5,0,889,4445,0,4445
67021,11107,128172,2,0,3213,6426,0,6426
67022,8413,128175,2,1,2037,4074,2037,2037
67023,8413,128175,3,3,1880,5640,5640,0
67024,11107,128178,2,2,3213,6426,6426,0
67025,8440,128181,1,0,9409,9409,0,9409
67026,8221,128184,3,0,2789,8367,0,8367
67027,7640,128187,1,0,12883.8,12883.8,0,12883.8
67028,8221,128190,1,0,2789,2789,0,2789
67029,8328,128193,1,0,481,481,0,481
67030,9881,128196,1,0,14773,14773,0,14773
67031,9882,128196,1,0,11311,11311,0,11311
67032,9895,128196,1,0,1295,1295,0,1295
67033,8425,128199,1,1,3884,3884,3884,0
67034,8437,128202,1,0,2152,2152,0,2152
67035,11106,128202,4,0,4120,16480,0,16480
67036,11106,128202,2,0,3560,7120,0,7120
67037,11106,128202,1,0,3770,3770,0,3770
67038,11141,128202,1,0,4578,4578,0,4578
67039,11156,128205,1,0,4460,4460,0,4460
67040,11156,128205,1,0,3885,3885,0,3885
67041,9925,128208,1,1,3038,3038,3038,0
67042,8482,128208,1,1,10284,10284,10284,0
67043,1548,128211,3,0,10509,31527,0,31527
67044,12710,128214,3,3,9600,28800,28800,0
67045,7607,128217,1,0,7220,7220,0,7220
67046,1040,128220,1,0,3483,3483,0,3483
67047,11121,128223,1,0,1637,1637,0,1637
67048,11121,128223,2,0,2532,5064,0,5064
67049,11123,128223,2,0,5162,10324,0,10324
67050,3603,128226,5,5,6197,30985,30985,0
67051,12700,128229,1,0,11580,11580,0,11580
67052,11120,128232,1,0,19384.8,19384.8,0,19384.8
67053,3279,128235,1,1,5837,5837,5837,0
67054,12700,128238,1,1,11580,11580,11580,0
67055,8760,128241,3,0,972,2916,0,2916
67056,11147,128244,3,0,1471,4413,0,4413
67057,9925,128247,1,0,3038,3038,0,3038
67058,12763,128250,2,0,3307.5,6615,0,6615
67059,12763,128250,2,0,2142,4284,0,4284
67060,10975,128253,3,0,23805.1,71415.3,0,71415.3
67061,10225,128256,1,0,4177.1,4177.1,0,4177.1
67062,10226,128256,1,0,3772.9,3772.9,0,3772.9
67063,10235,128256,1,0,1325,1325,0,1325
67064,11118,128256,1,0,2478,2478,0,2478
67065,8221,128259,10,0,2789,27890,0,27890
67066,8221,128262,10,0,2789,27890,0,27890
67067,12652,128262,2,0,7203.4,14406.8,0,14406.8
67068,9942,128265,1,0,3368,3368,0,3368
67069,7666,128268,1,0,10933,10933,0,10933
67070,7504,128271,3,3,3992,11976,11976,0
67071,11907,128271,1,1,3932.25,3932.25,3932.25,0
67072,10236,128274,2,0,1302.5,2605,0,2605
67073,10236,128277,1,0,1302.5,1302.5,0,1302.5
67074,1043,128280,1,0,5895,5895,0,5895
67075,7666,128283,1,1,10933,10933,10933,0
67076,7666,128286,1,1,10933,10933,10933,0
67077,11110,128289,5,2,2468,12340,4936,7404
67078,10236,128292,3,3,1302.5,3907.5,3907.5,0
67079,9895,128295,1,0,1295,1295,0,1295
67080,9902,128295,2,0,1916,3832,0,3832
67081,9920,128295,1,0,2894,2894,0,2894
67082,8420,128295,1,0,5580,5580,0,5580
67083,8421,128295,1,0,3751,3751,0,3751
67084,8221,128298,10,9,2789,27890,25101,2789
67085,12652,128298,2,2,7203.4,14406.8,14406.8,0
67086,1040,128301,1,1,3483,3483,3483,0
67087,1038,128304,1,1,6985,6985,6985,0
67088,1038,128304,1,1,6855,6855,6855,0
67089,11118,128307,4,4,2722,10888,10888,0
67090,11118,128307,4,4,2478,9912,9912,0
67091,11118,128307,1,1,2898,2898,2898,0
67092,11118,128310,1,0,2722,2722,0,2722
67093,10236,128313,4,0,1302.5,5210,0,5210
67094,10235,128313,4,0,1325,5300,0,5300
67095,10236,128316,4,0,1302.5,5210,0,5210
67096,10235,128316,4,0,1325,5300,0,5300
67097,7271,128319,1,0,2721,2721,0,2721
67098,7271,128319,1,0,2694,2694,0,2694
67099,2282,128322,1,0,4000,4000,0,4000
67100,2282,128325,1,1,4000,4000,4000,0
67101,10235,128328,10,10,1325,13250,13250,0
67102,11186,128331,3,2,3499,10497,6998,3499
67103,8335,128334,2,2,2597,5194,5194,0
67104,10529,128337,1,1,13965,13965,13965,0
67105,3603,128340,1,1,6197,6197,6197,0
67106,10529,128343,1,0,7731,7731,0,7731
67107,11140,128343,1,0,4460,4460,0,4460
67108,11124,128346,1,1,1771,1771,1771,0
67109,11124,128346,2,2,730,1460,1460,0
67110,12700,128349,1,0,11580,11580,0,11580
67111,12700,128349,1,0,7924,7924,0,7924
67112,12843,128352,2,2,11610.2,23220.4,23220.4,0
67113,12843,128352,2,2,11822,23644,23644,0
67114,12843,128352,1,0,12033.9,12033.9,0,12033.9
67115,11137,128355,2,2,3364,6728,6728,0
67116,3279,128358,1,1,5876,5876,5876,0
67117,3610,128361,1,1,7607,7607,7607,0
67118,11133,128364,1,0,5691,5691,0,5691
67119,12686,128364,1,0,1595.24,1595.24,0,1595.24
67120,12688,128364,1,0,1023.81,1023.81,0,1023.81
67121,11899,128367,1,0,12162.7,12162.7,0,12162.7
67122,12762,128370,8,0,798.02,6384.16,0,6384.16
67123,11118,128373,1,1,2722,2722,2722,0
67124,11178,128373,1,0,8547,8547,0,8547
67125,11123,128376,2,0,5757,11514,0,11514
67126,11123,128376,2,0,3352,6704,0,6704
67127,11125,128376,4,0,1891,7564,0,7564
67128,8424,128379,1,0,8590,8590,0,8590
67129,8425,128382,1,1,4406.78,4406.78,4406.78,0
67130,1040,128385,1,1,3549,3549,3549,0
67131,10235,128385,2,2,1324.5,2649,2649,0
67132,8464,128388,1,0,28423,28423,0,28423
67133,10235,128391,4,0,1325,5300,0,5300
67134,8443,128394,1,1,5807,5807,5807,0
67135,10235,128394,1,1,1368.99,1368.99,1368.99,0
67136,10236,128394,2,2,1302.25,2604.5,2604.5,0
67137,10236,128394,2,2,1257.76,2515.52,2515.52,0
67138,10235,128397,2,0,1368.99,2737.98,0,2737.98
67139,9925,128400,50,21,3038,151900,63798,88102
67140,7666,128403,1,1,10933,10933,10933,0
67141,11907,128403,1,0,4204,4204,0,4204
67142,12700,128406,1,1,11580,11580,11580,0
67143,12700,128406,1,1,7924,7924,7924,0
67144,10235,128409,10,10,1325,13250,13250,0
67145,8210,128412,1,1,15830,15830,15830,0
67146,10235,128415,4,4,1369.9,5479.6,5479.6,0
67147,7583,128418,1,1,15593,15593,15593,0
67148,9174,128421,1,1,5526,5526,5526,0
67149,3610,128424,1,1,7607,7607,7607,0
67150,9895,128427,4,0,1295,5180,0,5180
67151,10218,128427,1,0,4948,4948,0,4948
67152,11172,128427,3,3,2342,7026,7026,0
67153,11172,128427,2,1,2625,5250,2625,2625
67154,1040,128430,1,0,3823,3823,0,3823
67155,1040,128430,1,0,3634,3634,0,3634
67156,10975,128433,1,0,12779.7,12779.7,0,12779.7
67157,10975,128433,1,0,11796.6,11796.6,0,11796.6
67158,11932,128436,1,0,7509.83,7509.83,0,7509.83
67159,1039,128439,1,0,2236,2236,0,2236
67160,11155,128442,1,0,12506,12506,0,12506
67161,11583,128445,1,0,2961,2961,0,2961
67162,1039,128448,1,0,2236,2236,0,2236
67163,11583,128451,1,0,2961,2961,0,2961
67164,12677,128454,2,2,2142.86,4285.72,4285.72,0
67165,10975,128457,1,1,11254.5,11254.5,11254.5,0
67166,10975,128460,1,1,12779.7,12779.7,12779.7,0
67167,12652,128463,1,1,7203.4,7203.4,7203.4,0
67168,1039,128466,1,1,2236,2236,2236,0
67169,11583,128466,1,1,2268,2268,2268,0
67170,9925,128469,17,17,3038,51646,51646,0
67171,2282,128472,1,0,4000,4000,0,4000
67172,7640,128475,1,1,13642.3,13642.3,13642.3,0
67173,9912,128478,1,0,3977,3977,0,3977
67174,9912,128478,5,0,1895,9475,0,9475
67175,3605,128481,1,0,3249,3249,0,3249
67176,8424,128484,1,0,8590,8590,0,8590
67177,8425,128487,1,1,3983.05,3983.05,3983.05,0
67178,10225,128487,1,1,4177.1,4177.1,4177.1,0
67179,10226,128487,1,1,3772.9,3772.9,3772.9,0
67180,10235,128487,1,1,1325,1325,1325,0
67181,11118,128487,1,0,2478,2478,0,2478
67182,10235,128490,3,3,1368.99,4106.97,4106.97,0
67183,10235,128490,6,6,1324.5,7947,7947,0
67184,7802,128493,10,9,4904,49040,44136,4904
67185,7271,128496,5,0,2216,11080,0,11080
67186,8424,128499,1,0,8590,8590,0,8590
67187,9925,128502,4,4,3038,12152,12152,0
67188,11105,128505,1,1,7382,7382,7382,0
67189,12652,128508,1,1,7203.4,7203.4,7203.4,0
67190,1038,128511,1,0,7247,7247,0,7247
67191,9912,128514,1,0,3977,3977,0,3977
67192,11189,128517,1,0,5084,5084,0,5084
67193,3610,128520,1,1,11939,11939,11939,0
67194,8422,128523,1,0,6196,6196,0,6196
67195,11982,128526,3,0,2100,6300,0,6300
67196,11138,128529,1,1,6642,6642,6642,0
67197,9919,128532,1,1,3844,3844,3844,0
67198,9923,128532,1,0,4687,4687,0,4687
67199,8444,128532,1,0,5940,5940,0,5940
67200,8422,128535,1,0,3218,3218,0,3218
67201,8428,128538,5,5,1540,7700,7700,0
67202,9925,128541,3,3,3038,9114,9114,0
67203,11107,128541,1,1,3213,3213,3213,0
67204,1040,128544,1,0,3483,3483,0,3483
67205,1040,128547,1,1,3483,3483,3483,0
67206,8354,128547,1,1,8288,8288,8288,0
67207,10225,128550,1,0,3997.5,3997.5,0,3997.5
67208,10225,128553,1,0,3997.5,3997.5,0,3997.5
67209,1039,128556,1,0,2280,2280,0,2280
67210,8349,128559,2,0,2701,5402,0,5402
67211,10975,128562,1,1,13564.1,13564.1,13564.1,0
67212,10975,128562,1,1,13830.5,13830.5,13830.5,0
67213,8429,128565,10,0,3257,32570,0,32570
67214,8429,128568,3,0,3257,9771,0,9771
67215,8429,128571,3,0,3257,9771,0,9771
67216,3648,128574,2,0,10619,21238,0,21238
67217,1039,128577,1,0,2236,2236,0,2236
67218,7827,128580,1,0,6575.59,6575.59,0,6575.59
67219,8384,128583,1,1,4746,4746,4746,0
67220,7858,128586,1,0,6153,6153,0,6153
67221,7858,128586,1,0,3213,3213,0,3213
67222,7858,128586,1,0,2688,2688,0,2688
67223,11169,128589,1,0,5145,5145,0,5145
67224,11169,128589,1,0,2741,2741,0,2741
67225,11731,128592,1,0,4402,4402,0,4402
67226,7541,128595,2,0,1523,3046,0,3046
67227,9912,128595,1,0,1895,1895,0,1895
67228,9912,128595,1,0,1988,1988,0,1988
67229,9919,128595,1,0,3666,3666,0,3666
67230,11161,128598,1,0,5975,5975,0,5975
67231,8452,128601,1,0,6149,6149,0,6149
67232,11141,128601,1,0,8316,8316,0,8316
67233,10772,128604,2,0,3594,7188,0,7188
67234,8458,128607,2,0,2497,4994,0,4994
67235,8221,128610,1,0,2741.53,2741.53,0,2741.53
67236,12762,128613,4,0,798.02,3192.08,0,3192.08
67237,10224,128616,1,0,4311.9,4311.9,0,4311.9
67238,11731,128616,1,0,4402,4402,0,4402
67239,8428,128619,3,0,1982,5946,0,5946
67240,10236,128619,3,3,1302.5,3907.5,3907.5,0
67241,11136,128619,1,0,2533,2533,0,2533
67242,11155,128622,1,0,6725,6725,0,6725
67243,12444,128622,1,0,4346,4346,0,4346
67244,8432,128625,2,0,4244,8488,0,8488
67245,8428,128628,3,0,1982,5946,0,5946
67246,10236,128628,2,0,1302.5,2605,0,2605
67247,11136,128628,2,0,2533,5066,0,5066
67248,10224,128631,1,0,4132,4132,0,4132
67249,8438,128634,1,0,3603,3603,0,3603
67250,10235,128637,4,0,1368.99,5475.96,0,5475.96
67251,12710,128640,3,3,9600,28800,28800,0
67252,1039,128643,1,1,2478,2478,2478,0
67253,11125,128643,2,0,1891,3782,0,3782
67254,8428,128643,2,2,1540,3080,3080,0
67255,8210,128646,1,1,12788,12788,12788,0
67256,8210,128646,1,1,13007,13007,13007,0
67257,11111,128646,1,0,27710,27710,0,27710
67258,10235,128649,10,0,1325,13250,0,13250
67259,9901,128652,1,0,3549,3549,0,3549
67260,9895,128655,1,0,1295,1295,0,1295
67261,9895,128658,2,2,1295,2590,2590,0
67262,10235,128661,20,15,1368.99,27379.8,20534.85,6844.95
67263,10235,128664,2,2,1325,2650,2650,0
67264,8428,128667,20,20,1540,30800,30800,0
67265,10235,128670,4,4,1368.99,5475.96,5475.96,0
67266,12762,128670,8,0,798.02,6384.16,0,6384.16
67267,10235,128673,3,0,1325,3975,0,3975
67268,11123,128676,1,1,5138,5138,5138,0
67269,11123,128676,2,1,5757,11514,5757,5757
67270,11125,128676,5,2,1891,9455,3782,5673
67271,9895,128679,2,2,1295,2590,2590,0
67272,8425,128682,2,0,3983.05,7966.1,0,7966.1
67273,11125,128685,5,0,1891,9455,0,9455
67274,8437,128688,1,0,2152,2152,0,2152
67275,11106,128688,4,4,4120,16480,16480,0
67276,11106,128688,2,2,3560,7120,7120,0
67277,11106,128688,1,1,3770,3770,3770,0
67278,11118,128688,2,2,2478,4956,4956,0
67279,11141,128688,1,1,4578,4578,4578,0
67280,10224,128691,1,0,4132,4132,0,4132
67281,11156,128691,1,0,4460,4460,0,4460
67282,11186,128694,1,1,3499,3499,3499,0
67283,7575,128697,1,0,11151.2,11151.2,0,11151.2
67284,7575,128697,1,0,10822,10822,0,10822
67285,8464,128700,1,0,28423,28423,0,28423
67286,8444,128703,2,0,6203,12406,0,12406
67287,1038,128706,3,0,6988,20964,0,20964
67288,1038,128706,4,0,6854,27416,0,27416
67289,3610,128709,1,0,12674,12674,0,12674
67290,12763,128712,5,5,3307.5,16537.5,16537.5,0
67291,3610,128715,4,4,11939,47756,47756,0
67292,8648,128718,2,0,2446.5,4893,0,4893
67293,10235,128721,3,3,1368.99,4106.97,4106.97,0
67294,11146,128721,1,1,3669,3669,3669,0
67295,11121,128724,2,1,2532,5064,2532,2532
67296,11123,128724,2,2,5162,10324,10324,0
67297,10520,128727,1,0,3571.32,3571.32,0,3571.32
67298,11106,128727,1,0,3770,3770,0,3770
67299,8425,128730,1,0,3884,3884,0,3884
67300,8425,128730,1,0,3979,3979,0,3979
67301,10235,128730,4,0,1324.5,5298,0,5298
67302,10235,128733,10,0,1369.9,13699,0,13699
67303,10235,128733,5,0,1325,6625,0,6625
67304,11138,128736,1,0,60436,60436,0,60436
67305,3610,128739,1,0,12605,12605,0,12605
67306,3610,128739,2,0,12054,24108,0,24108
67307,7607,128739,5,0,7220,36100,0,36100
67308,3269,128742,1,0,9038,9038,0,9038
67309,10235,128745,10,10,1369.9,13699,13699,0
67310,10235,128745,5,5,1325,6625,6625,0
67311,10235,128748,4,4,1369.9,5479.6,5479.6,0
67312,10236,128748,5,5,1302.5,6512.5,6512.5,0
67313,3610,128751,3,0,12605,37815,0,37815
67314,3610,128754,2,2,12605,25210,25210,0
67315,3610,128754,2,2,12054,24108,24108,0
67316,8219,128757,1,1,13601.7,13601.7,13601.7,0
67317,8219,128757,1,1,14238,14238,14238,0
67318,7666,128760,1,1,10933,10933,10933,0
67319,11125,128763,8,8,1891,15128,15128,0
67320,12806,128766,1,0,25423.7,25423.7,0,25423.7
67321,8335,128769,3,3,2597,7791,7791,0
67322,1548,128772,1,1,10509,10509,10509,0
67323,1548,128772,1,0,10763,10763,0,10763
67324,1548,128772,2,0,5550.9,11101.8,0,11101.8
67325,8424,128775,1,0,8590,8590,0,8590
67326,8424,128775,1,0,8250,8250,0,8250
67327,8219,128778,27,0,13288.2,358781.4,0,358781.4
67328,8219,128778,3,0,13488.3,40464.9,0,40464.9
67329,1548,128781,1,0,5550.9,5550.9,0,5550.9
67330,11172,128784,1,0,2621,2621,0,2621
67331,12806,128787,1,0,25423.7,25423.7,0,25423.7
67332,11124,128790,1,0,1771,1771,0,1771
67333,11124,128790,1,0,567,567,0,567
67334,11124,128790,1,0,682,682,0,682
67335,1548,128793,2,2,10509,21018,21018,0
67336,1548,128793,1,1,10763,10763,10763,0
67337,1548,128793,7,7,5127.12,35889.84,35889.84,0
67338,9925,128796,8,8,4783,38264,38264,0
67339,1548,128799,1,0,10763,10763,0,10763
67340,12806,128802,1,0,25423.7,25423.7,0,25423.7
67341,1548,128805,1,0,10509,10509,0,10509
67342,1548,128805,1,0,10763,10763,0,10763
67343,1548,128805,1,0,5550.9,5550.9,0,5550.9
67344,11899,128808,1,0,12396.5,12396.5,0,12396.5
67345,11118,128811,1,1,2722,2722,2722,0
67346,11118,128811,1,1,2478,2478,2478,0
67347,1548,128814,3,3,10509,31527,31527,0
67348,1548,128814,1,0,10763,10763,0,10763
67349,11189,128817,1,1,5084,5084,5084,0
